subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
oil,delay,8,8,0,0,3536.5238425925922,3536.5238425925922
oil,repair,8,8,251081,0,2885.0,253965.99999999997
other,delay,8,8,0,0,10158.897453703703,10158.897453703703
other,repair,8,8,637222,0,8749.166666666668,645971.1666666666
pitch,delay,8,8,0,0,112388.85115740741,112388.85115740741
pitch,repair,8,8,1586320,0,24916.666666666668,1611236.6666666667
power_supply,delay,8,8,0,0,420234.3909722222,420234.3909722222
power_supply,repair,8,8,1526314,0,56618.333333333336,1582932.3333333333
pump_motor,delay,8,8,0,0,2726.524537037037,2726.524537037037
pump_motor,repair,8,8,528326,0,2431.6666666666665,530757.6666666667
relay,delay,8,8,0,0,5301.535648148148,5301.535648148148
relay,repair,8,8,684907,0,3868.333333333333,688775.3333333334
safety,delay,8,8,0,0,1269.0506944444444,1269.0506944444444
safety,repair,8,8,168310,0,1210.8333333333333,169520.8333333333
sensors,delay,8,8,0,0,4407.421064814815,4407.421064814815
sensors,repair,8,8,656945,0,3925.0,660870.0
service_items,delay,8,8,0,0,1247.4675925925926,1247.4675925925926
service_items,repair,8,8,39903,0,1322.5,41225.5
tower_substructure,delay,8,8,0,0,1364.1199074074075,1364.1199074074075
tower_substructure,repair,8,8,305745,0,899.1666666666666,306644.1666666667
transformer,delay,8,8,0,0,1036.660648148148,1036.660648148148
transformer,maintenance,8,8,4176,0,580.0,4756.0
transformer,repair,8,8,1725,0,30.0,1755.0
xformer,delay,8,8,0,0,7055.984027777777,7055.984027777777
xformer,repair,8,8,144335,0,856.6666666666667,145191.6666666667
yaw,delay,8,8,0,0,2001.6083333333333,2001.6083333333333
yaw,repair,8,8,135755,0,1550.0,137305.0
blades,delay,9,9,0,0,2310588.21875,2310588.21875
blades,repair,9,9,548562,0,108591.875,657153.875
controls,delay,9,9,0,0,6844.872453703703,6844.872453703703
controls,repair,9,9,495692,0,5366.666666666666,501058.6666666667
electrical,delay,9,9,0,0,3533.2136574074075,3533.2136574074075
